id,user_id,anime_id,rating,watching_status,watched_episodes
20813,16,36316,4,4,4
20814,16,37952,0,4,0
20815,16,40586,5,4,6
20816,16,32105,0,4,20
20817,16,9253,7,4,19
20818,16,38004,0,4,0
20819,16,29758,6,4,5
20820,16,38610,5,4,2
20821,16,41762,5,4,3
20822,16,5005,0,4,0
20823,16,6582,0,4,0
20824,16,43693,5,4,3
20825,16,38480,0,4,1
20826,16,38573,5,4,4
20827,16,37722,0,4,1
20828,16,33352,6,4,10
20829,16,43299,0,4,1
20830,16,42568,5,4,2
20831,16,37779,0,4,3
20832,16,37940,4,4,1
20833,16,32995,6,4,3
20834,16,38474,0,4,9
20835,16,6377,0,4,0
20836,16,1195,0,4,1
20837,16,1840,0,4,0
20838,16,3228,0,4,0
20839,16,37976,6,4,2
20840,16,40174,0,4,0
20841,16,38003,0,6,0
20842,16,38731,0,6,0
20843,16,40776,0,6,0
20844,16,39570,0,6,0
20845,16,37475,0,6,0
20846,16,36862,0,6,0
20847,16,31537,0,6,0
20848,16,48417,0,6,0
20849,16,37902,0,6,0
20850,16,52657,0,6,0
20851,16,33095,0,6,0
20852,17,49520,0,1,0
20853,17,43608,0,1,0
20854,17,45613,0,1,0
20855,17,50265,10,1,2
20856,17,6547,10,2,13
20857,17,31964,0,2,13
20858,17,28999,6,2,13
20859,17,15583,7,2,12
20860,17,5680,6,2,13
20861,17,32281,8,2,1
20862,17,32182,8,2,12
20863,17,30276,8,2,12
20864,17,199,0,2,1
20865,17,11757,10,2,25
20866,17,33352,7,2,13
20867,17,9919,10,3,1
20868,17,34599,0,3,3
20869,17,2928,0,6,0
20870,17,48,0,6,0
20871,17,5525,0,6,0
20872,17,41380,0,6,0
20873,17,48858,0,6,0
20874,17,35248,0,6,0
20875,17,35180,0,6,0
20876,17,36793,0,6,0
20877,17,41457,0,6,0
20878,17,48569,0,6,0
20879,17,32998,0,6,0
20880,17,45868,0,6,0
20881,17,9776,0,6,0
20882,17,49,0,6,0
20883,17,50,0,6,0
20884,17,40215,0,6,0
20885,17,53,0,6,0
20886,17,101,0,6,0
20887,17,102,0,6,0
20888,17,30123,0,6,0
20889,17,22199,8,6,3
20890,17,103,0,6,0
20891,17,47,0,6,0
20892,17,36800,0,6,0
20893,17,11111,0,6,0
20894,17,24833,0,6,0
20895,17,49052,0,6,0
20896,17,6164,0,6,0
20897,17,33704,0,6,0
20898,17,54,0,6,0
20899,17,55,0,6,0
20900,17,45731,0,6,0
20901,17,962,0,6,0
20902,17,36882,0,6,0
20903,17,40507,0,6,0
20904,17,2921,0,6,0
20905,17,56,0,6,0
20906,17,104,0,6,0
20907,17,66,0,6,0
20908,17,39031,0,6,0
20909,17,36649,0,6,0
20910,17,22789,0,6,0
20911,17,67,0,6,0
20912,17,57,0,6,0
20913,17,32379,9,6,1
20914,17,68,0,6,0
20915,17,38749,0,6,0
20916,17,269,0,6,0
20917,17,58,0,6,0
20918,17,46352,0,6,0
20919,17,31043,0,6,0
20920,17,33486,0,6,0
20921,17,36456,0,6,0
20922,17,38408,0,6,0
20923,17,36896,0,6,0
20924,17,357,0,6,0
20925,17,34566,0,6,0
20926,17,8,0,6,0
20927,17,105,0,6,0
20928,17,48776,0,6,0
20929,17,16606,0,6,0
20930,17,49977,0,6,0
20931,17,59,0,6,0
20932,17,60,0,6,0
20933,17,14741,0,6,0
20934,17,4181,0,6,0
20935,17,69,0,6,0
20936,17,1575,0,6,0
20937,17,2904,0,6,0
20938,17,1,0,6,0
20939,17,5,0,6,0
20940,17,966,0,6,0
20941,17,2533,0,6,0
20942,17,62,0,6,0
20943,17,61,0,6,0
20944,17,35849,0,6,0
20945,17,41461,0,6,0
20946,17,63,0,6,0
20947,17,1535,0,6,0
20948,17,28223,0,6,0
20949,17,235,0,6,0
20950,17,35120,0,6,0
20951,17,49515,0,6,0
20952,17,223,0,6,0
20953,17,225,0,6,0
20954,17,30694,0,6,0
20955,17,813,0,6,0
20956,17,40906,0,6,0
20957,17,6746,0,6,0
20958,17,226,0,6,0
20959,17,50414,0,6,0
20960,17,10851,0,6,0
20961,17,15,0,6,0
20962,17,6702,0,6,0
20963,17,33050,0,6,0
20964,17,10087,0,6,0
20965,17,42938,0,6,0
20966,17,71,0,6,0
20967,17,73,0,6,0
20968,17,72,0,6,0
20969,17,121,0,6,0
20970,17,5114,0,6,0
20971,17,74,0,6,0
20972,17,34280,0,6,0
20973,17,49605,0,6,0
20974,17,384,0,6,0
20975,17,23289,0,6,0
20976,17,49930,0,6,0
20977,17,49854,0,6,0
20978,17,820,0,6,0
20979,17,42886,0,6,0
20980,17,918,0,6,0
20981,17,15335,0,6,0
20982,17,9969,0,6,0
20983,17,15417,0,6,0
20984,17,34096,0,6,0
20985,17,36838,0,6,0
20986,17,37491,0,6,0
20987,17,39486,0,6,0
20988,17,28977,0,6,0
20989,17,39533,0,6,0
20990,17,37105,0,6,0
20991,17,10793,0,6,0
20992,17,49211,0,6,0
20993,17,16,0,6,0
20994,17,20583,0,6,1
20995,17,32935,0,6,0
20996,17,28891,0,6,0
20997,17,263,0,6,0
20998,17,49519,0,6,0
20999,17,413,0,6,0
21000,17,106,0,6,0
21001,17,5835,0,6,0
21002,17,41911,0,6,0
21003,17,15809,0,6,0
21004,17,11617,0,6,0
21005,17,1889,0,6,0
21006,17,967,0,6,0
21007,17,17,0,6,0
21008,17,136,0,6,0
21009,17,11061,0,6,0
21010,17,34502,0,6,0
21011,17,18,0,6,0
21012,17,48804,0,6,0
21013,17,48753,0,6,0
21014,17,14719,0,6,0
21015,17,48661,0,6,0
21016,17,40748,0,6,0
21017,17,33531,0,6,0
21018,17,34933,0,6,0
21019,17,49721,0,6,0
21020,17,1604,0,6,0
21021,17,36903,0,6,0
21022,17,42072,0,6,0
21023,17,33,0,6,0
21024,17,96,0,6,0
21025,17,80,0,6,0
21026,17,82,0,6,0
21027,17,84,0,6,0
21028,17,88,0,6,0
21029,17,93,0,6,0
21030,17,94,0,6,0
21031,17,86,0,6,0
21032,17,49827,0,6,0
21033,17,81,0,6,0
21034,17,83,0,6,0
21035,17,87,0,6,0
21036,17,10937,0,6,0
21037,17,89,0,6,0
21038,17,85,0,6,0
21039,17,92,0,6,0
21040,17,52,0,6,0
21041,17,18679,0,6,0
21042,17,38000,0,6,0
21043,17,40456,0,6,0
21044,17,49926,0,6,0
21045,17,47778,0,6,0
21046,17,40682,0,6,0
21047,17,22535,0,6,0
21048,17,31758,0,6,0
21049,17,28851,0,6,0
21050,17,48926,0,6,0
21051,17,50631,0,6,0
21052,17,30831,0,6,0
21053,17,32937,0,6,0
21054,17,44516,0,6,0
21055,17,43,0,6,0
21056,17,4898,0,6,0
21057,17,6774,0,6,0
21058,17,40332,0,6,0
21059,17,97,0,6,0
21060,17,15051,0,6,0
21061,17,49040,0,6,0
21062,17,76,0,6,0
21063,17,77,0,6,0
21064,17,9756,0,6,0
21065,17,20785,0,6,0
21066,17,98,0,6,0
21067,17,99,0,6,0
21068,17,2488,0,6,0
21069,17,48483,0,6,0
21070,17,10620,0,6,0
21071,17,40434,0,6,0
21072,17,37510,0,6,0
21073,17,17074,0,6,0
21074,17,19,0,6,0
21075,17,21939,0,6,0
21076,17,24701,0,6,0
21077,17,45576,0,6,0
21078,17,40608,0,6,0
21079,17,50638,0,6,0
21080,17,23755,0,6,0
21081,17,20,10,6,0
21082,17,1735,0,6,0
21083,17,30,0,6,0
21084,17,31,0,6,0
21085,17,32,0,6,0
21086,17,27787,0,6,0
21087,17,19815,0,6,0
21088,17,20507,0,6,0
21089,17,46102,0,6,0
21090,17,50653,0,6,0
21091,17,21,0,6,0
21092,17,50410,0,6,0
21093,17,50696,0,6,0
21094,17,34134,0,6,0
21095,17,34392,0,6,0
21096,17,107,0,6,0
21097,17,40834,0,6,0
21098,17,40746,0,6,0
21099,17,29803,0,6,0
21100,17,26243,0,6,0
21101,17,35247,0,6,0
21102,17,44961,0,6,0
21103,17,527,10,6,1
21104,17,40351,0,6,0
21105,17,42174,0,6,0
21106,17,42670,0,6,0
21107,17,13601,0,6,0
21108,17,23281,0,6,0
21109,17,38412,0,6,0
21110,17,30296,0,6,0
21111,17,31240,0,6,0
21112,17,6675,0,6,0
21113,17,23,0,6,0
21114,17,64,0,6,0
21115,17,65,0,6,0
21116,17,45,0,6,0
21117,17,46,0,6,0
21118,17,44,0,6,0
21119,17,48414,0,6,0
21120,17,48761,0,6,1
21121,17,50664,0,6,0
21122,17,50474,0,6,0
21123,17,38192,0,6,0
21124,17,205,0,6,0
21125,17,44387,0,6,0
21126,17,44055,0,6,0
21127,17,50672,0,6,0
21128,17,48492,0,6,0
21129,17,24,0,6,0
21130,17,47790,0,6,0
21131,17,42351,0,6,0
21132,17,43439,0,6,0
21133,17,34240,0,6,0
21134,17,23273,0,6,0
21135,17,44074,0,6,0
21136,17,47161,0,6,0
21137,17,90,0,6,0
21138,17,91,0,6,0
21139,17,44037,0,6,0
21140,17,100,0,6,0
21141,17,16498,8,6,5
21142,17,25777,0,6,0
21143,17,35760,0,6,0
21144,17,38524,0,6,0
21145,17,40028,0,6,0
21146,17,48583,0,6,0
21147,17,46985,0,6,0
21148,17,46093,0,6,0
21149,17,28171,0,6,0
21150,17,32282,0,6,0
21151,17,33095,0,6,0
21152,17,79,0,6,0
21153,17,41946,0,6,0
21154,17,48736,0,6,0
21155,17,50675,0,6,0
21156,17,75,0,6,0
21157,17,20057,0,6,0
21158,17,9253,0,6,0
21159,17,25,0,6,0
21160,17,849,0,6,0
21161,17,21881,0,6,0
21162,17,1372,0,6,0
21163,17,45055,0,6,0
21164,17,48556,0,6,0
21165,17,35790,0,6,0
21166,17,22,0,6,0
21167,17,47159,0,6,0
21168,17,51,0,6,0
21169,17,22687,0,6,0
21170,17,48680,0,6,0
21171,17,26,0,6,0
21172,17,41353,0,6,0
21173,17,22319,0,6,0
21174,17,27899,0,6,0
21175,17,759,0,6,0
21176,17,3088,0,6,0
21177,17,47158,0,6,0
21178,17,4224,0,6,0
21179,17,6,0,6,0
21180,17,27,0,6,0
21181,17,44191,0,6,0
21182,17,48471,0,6,0
21183,17,95,0,6,0
21184,17,743,0,6,0
21185,17,10162,0,6,0
21186,17,3457,0,6,0
21187,17,48580,0,6,0
21188,17,49114,0,6,0
21189,17,37521,0,6,0
21190,17,37987,0,6,0
21191,17,7,0,6,0
21192,17,44940,0,6,0
21193,17,861,0,6,0
21194,17,28,0,6,0
21195,17,49263,0,6,0
21196,17,37779,0,6,0
21197,17,50553,0,6,0
21198,17,40519,0,6,0
21199,17,43325,0,6,0
21200,17,50175,0,6,0
21201,17,29,0,6,0
21202,18,269,0,1,167
21203,18,49596,10,1,11
21204,18,47917,0,1,9
21205,18,44511,0,1,10
21206,18,51680,0,1,7
21207,18,249,0,1,40
21208,18,51098,0,1,10
21209,18,36793,5,2,12
21210,18,39790,7,2,12
21211,18,25013,9,2,24
21212,18,30370,9,2,3
21213,18,41433,5,2,12
21214,18,49979,8,2,12
21215,18,21995,7,2,12
21216,18,24151,7,2,2
21217,18,14669,3,2,1
21218,18,530,8,2,46
21219,18,14751,9,2,26
21220,18,31733,10,2,13
21221,18,40024,10,2,1
21222,18,40429,10,2,1
21223,18,740,8,2,43
21224,18,1686,8,2,1
21225,18,2889,10,2,1
21226,18,834,7,2,1
21227,18,1222,7,2,26
21228,18,40904,7,2,12
21229,18,34382,6,2,12
21230,18,42310,7,2,10
21231,18,48702,8,2,11
21232,18,1535,9,2,37
21233,18,37982,7,2,12
21234,18,51417,7,2,13
21235,18,34662,9,2,25
21236,18,33047,6,2,10
21237,18,37651,6,2,3
21238,18,38085,7,2,1
21239,18,25537,10,2,1
21240,18,33049,10,2,1
21241,18,33050,10,2,1
21242,18,22297,10,2,12
21243,18,28701,10,2,13
21244,18,31389,9,2,1
21245,18,27821,9,2,1
21246,18,10087,10,2,13
21247,18,11741,10,2,12
21248,18,38680,10,2,25
21249,18,40417,10,2,25
21250,18,42938,9,2,13
21251,18,50425,7,2,12
21252,18,1281,7,2,19
21253,18,23289,7,2,12
21254,18,43692,7,2,5
21255,18,17895,7,2,24
21256,18,15809,7,2,13
21257,18,48413,5,2,12
21258,18,777,8,2,10
21259,18,5630,6,2,11
21260,18,6372,4,2,1
21261,18,6637,5,2,1
21262,18,40938,7,2,13
21263,18,42897,9,2,13
21264,18,40748,10,2,24
21265,18,48561,10,2,1
21266,18,7054,8,2,26
21267,18,34933,8,2,12
21268,18,50339,7,2,6
21269,18,37086,10,2,12
21270,18,142,8,2,44
21271,18,40839,8,2,12
21272,18,42963,7,2,12
21273,18,34825,8,2,12
21274,18,38000,10,2,26
21275,18,40456,10,2,1
21276,18,49926,10,2,7
21277,18,47778,10,2,11
21278,18,32281,8,2,1
21279,18,36098,8,2,1
21280,18,28851,8,2,1
21281,18,34934,7,2,12
21282,18,37711,6,2,2
21283,18,41103,7,2,12
21284,18,38080,9,2,13
21285,18,38889,9,2,13
21286,18,50590,10,2,13
21287,18,32949,6,2,12
21288,18,40879,7,2,13
21289,18,49470,6,2,12
21290,18,48483,7,2,12
21291,18,50923,9,2,12
21292,18,39535,9,2,11
21293,18,50360,8,2,1
21294,18,45576,9,2,12
21295,18,53149,7,2,8
21296,18,23673,6,2,12
21297,18,28299,7,2,1
21298,18,28297,7,2,24
21299,18,27775,7,2,13
21300,18,31240,10,2,25
21301,18,39587,9,2,13
21302,18,42203,9,2,12
21303,18,30015,8,2,13
21304,18,35466,8,2,4
21305,18,53236,9,2,1
21306,18,52865,9,2,12
21307,18,44055,10,2,12
21308,18,50672,9,2,1
21309,18,37450,6,2,13
21310,18,38329,6,2,1
21311,18,49202,6,2,4
21312,18,154,8,2,64
21313,18,23273,9,2,22
21314,18,44074,9,2,11
21315,18,44037,7,2,13
21316,18,28171,10,2,24
21317,18,31327,7,2,2
21318,18,32282,10,2,13
21319,18,35788,9,2,12
21320,18,36949,8,2,12
21321,18,39940,9,2,12
21322,18,48736,8,2,12
21323,18,50265,8,2,12
21324,18,18277,7,2,24
21325,18,33286,6,2,8
21326,18,33036,7,2,1
21327,18,14289,8,2,13
21328,18,16868,6,2,1
21329,18,17409,7,2,10
21330,18,47194,8,2,25
21331,18,11757,9,2,25
21332,18,21881,8,2,24
21333,18,31765,8,2,1
21334,18,42916,10,2,1
21335,18,21647,10,2,1
21336,18,16417,7,2,12
21337,18,2236,5,2,1
21338,18,42249,10,2,24
21339,18,50273,6,2,12
21340,18,14227,6,2,13
21341,18,33352,10,2,13
21342,18,39741,9,2,1
21343,18,37987,9,2,1
21344,18,37095,9,2,1
21345,18,18245,9,2,13
21346,18,35968,7,2,11
21347,18,41094,8,2,15
21348,18,44069,6,2,12
21349,18,37786,6,2,13
21350,18,14813,5,2,13
21351,18,37779,9,2,12
21352,18,39617,6,2,11
21353,18,47616,6,2,1
21354,18,35507,8,2,12
21355,18,51096,10,2,13
21356,18,31245,7,2,1
21357,18,10793,0,3,2
21358,18,21,0,3,145
21359,18,42205,0,3,7
21360,18,40902,0,3,2
21361,18,50602,0,3,7
21362,18,37449,0,3,8
21363,18,50404,0,3,1
21364,18,50346,0,3,1
21365,18,18507,6,4,6
21366,18,48316,5,4,5
21367,18,45613,6,4,1
21368,18,48926,7,4,3
21369,18,43007,5,4,4
21370,18,44961,5,4,2
21371,18,51403,4,4,2
21372,18,4224,4,4,3
21373,18,46095,6,4,4
21374,18,52034,0,6,0
21375,18,53802,0,6,0
21376,18,38101,0,6,0
21377,18,30123,0,6,0
21378,18,22199,0,6,0
21379,18,48553,0,6,0
21380,18,36864,0,6,0
21381,18,49052,0,6,0
21382,18,45731,0,6,0
21383,18,36214,0,6,0
21384,18,49567,0,6,0
21385,18,50606,0,6,0
21386,18,51716,0,6,0
21387,18,531,0,6,0
21388,18,997,0,6,0
21389,18,1239,0,6,0
21390,18,1278,0,6,0
21391,18,3076,0,6,0
21392,18,1240,0,6,0
21393,18,996,0,6,0
21394,18,35118,0,6,0
21395,18,41467,0,6,0
21396,18,53998,0,6,0
21397,18,46352,0,6,0
21398,18,31964,0,6,0
21399,18,53411,0,6,0
21400,18,1689,0,6,0
21401,18,28999,0,6,0
21402,18,48832,0,6,0
21403,18,48735,0,6,0
21404,18,10800,0,6,0
21405,18,52709,0,6,0
21406,18,15583,0,6,0
21407,18,48779,0,6,0
21408,18,38086,0,6,0
21409,18,38084,0,6,0
21410,18,356,0,6,0
21411,18,53127,0,6,0
21412,18,49310,0,6,0
21413,18,33222,0,6,0
21414,18,34280,0,6,0
21415,18,52481,0,6,0
21416,18,31433,0,6,0
21417,18,39533,0,6,0
21418,18,48707,0,6,0
21419,18,33378,0,6,0
21420,18,20583,0,6,0
21421,18,6895,0,6,0
21422,18,587,0,6,0
21423,18,53200,0,6,0
21424,18,49774,0,6,0
21425,18,49154,0,6,0
21426,18,8074,0,6,0
21427,18,934,0,6,0
21428,18,52364,0,6,0
21429,18,14753,0,6,0
21430,18,11061,0,6,0
21431,18,12189,0,6,1
21432,18,37497,0,6,0
21433,18,21327,0,6,0
21434,18,3731,0,6,0
21435,18,50803,0,6,0
21436,18,46569,0,6,0
21437,18,44044,0,6,0
21438,18,40787,0,6,0
21439,18,49851,0,6,0
21440,18,51009,0,6,0
21441,18,35639,0,6,0
21442,18,153,0,6,0
21443,18,5680,0,6,0
21444,18,37999,0,6,0
21445,18,38939,0,6,0
21446,18,48675,0,6,0
21447,18,40221,0,6,0
21448,18,52635,0,6,0
21449,18,52308,0,6,0
21450,18,43969,0,6,0
21451,18,52289,0,6,0
21452,18,53050,0,6,0
21453,18,2593,0,6,0
21454,18,3782,0,6,0
21455,18,3783,0,6,0
21456,18,4280,0,6,0
21457,18,4282,0,6,0
21458,18,5204,0,6,0
21459,18,5205,0,6,0
21460,18,6954,0,6,0
21461,18,14807,0,6,0
21462,18,52990,0,6,0
21463,18,51019,0,6,0
21464,18,6045,0,6,0
21465,18,17741,0,6,0
21466,18,50796,0,6,0
21467,18,49835,0,6,0
21468,18,52173,0,6,0
21469,18,51815,0,6,0
21470,18,11771,0,6,0
21471,18,4898,0,6,0
21472,18,18153,0,6,0
21473,18,48633,0,6,0
21474,18,38959,0,6,0
21475,18,38936,0,6,0
21476,18,2034,0,6,0
21477,18,50709,0,6,0
21478,18,53162,0,6,0
21479,18,33487,0,6,0
21480,18,51498,0,6,0
21481,18,42590,0,6,0
21482,18,38778,0,6,0
21483,18,49430,0,6,0
21484,18,10620,0,6,0
21485,18,37208,0,6,0
21486,18,40434,0,6,0
21487,18,38450,0,6,0
21488,18,51179,0,6,0
21489,18,51105,0,6,0
21490,18,18897,0,6,0
21491,18,19815,0,6,1
21492,18,33674,0,6,0
21493,18,49566,0,6,0
21494,18,39753,0,6,0
21495,18,50410,0,6,0
21496,18,52601,0,6,0
21497,18,2966,0,6,0
21498,18,51415,0,6,0
21499,18,32729,0,6,0
21500,18,52299,0,6,0
21501,18,38483,0,6,0
21502,18,35484,0,6,0
21503,18,38555,0,6,0
21504,18,50739,0,6,0
21505,18,51956,0,6,0
21506,18,40632,0,6,0
21507,18,30240,0,6,0
21508,18,53213,0,6,0
21509,18,38992,0,6,0
21510,18,50613,0,6,0
21511,18,23277,0,6,0
21512,18,35338,0,6,0
21513,18,33255,0,6,0
21514,18,51440,0,6,0
21515,18,53129,0,6,0
21516,18,51673,0,6,0
21517,18,49413,0,6,0
21518,18,42923,0,6,0
21519,18,50416,0,6,0
21520,18,53065,0,6,0
21521,18,51252,0,6,0
21522,18,53887,0,6,0
21523,18,49316,0,6,0
21524,18,40485,0,6,0
21525,18,40486,0,6,0
21526,18,50594,0,6,0
21527,18,53529,0,6,0
21528,18,36474,0,6,0
21529,18,50275,0,6,0
21530,18,12445,0,6,0
21531,18,37616,0,6,0
21532,18,38826,0,6,0
21533,18,6213,0,6,0
21534,18,43629,0,6,0
21535,18,22319,0,6,0
21536,18,50608,0,6,0
21537,18,52305,0,6,0
21538,18,47158,0,6,0
21539,18,53446,0,6,0
21540,18,38917,0,6,0
21541,18,41389,0,6,0
21542,18,36653,0,6,0
21543,18,40615,0,6,0
21544,18,51552,0,6,0
21545,18,21085,0,6,0
21546,18,41409,0,6,0
21547,18,53450,0,6,0
21548,18,53126,0,6,0
21549,18,29089,0,6,0
21550,18,51180,0,6,0
21551,18,53632,0,6,0
21552,18,40911,0,6,0
21553,19,34572,8,1,170
21554,19,38691,9,1,5
21555,19,40852,0,1,2
21556,19,37347,5,1,3
21557,19,48661,0,1,12
21558,19,40748,8,1,12
21559,19,38000,8,1,26
21560,19,19,0,1,4
21561,19,21,10,1,1005
21562,19,48895,0,1,1
21563,19,40028,0,1,11
21564,19,40356,0,1,1
21565,19,50273,7,1,11
21566,19,33486,8,2,25
21567,19,36456,8,2,25
21568,19,38671,6,2,24
21569,19,15335,8,2,1
21570,19,28891,9,2,25
21571,19,14719,10,2,26
21572,19,20899,10,2,24
21573,19,26055,10,2,24
21574,19,31933,10,2,39
21575,19,37991,10,2,39
21576,19,40456,0,2,1
21577,19,47778,0,2,11
21578,19,32281,0,2,1
21579,19,35658,8,2,1
21580,19,31490,7,2,1
21581,19,30276,6,2,12
21582,19,29803,8,2,13
21583,19,35073,8,2,13
21584,19,37675,8,2,13
21585,19,25777,7,2,12
21586,19,51367,0,6,0
21587,19,52299,0,6,0
21588,19,51535,0,6,0
21589,20,37141,0,1,3
21590,20,48804,0,1,0
21591,20,49926,0,1,5
21592,20,49784,0,1,0
21593,20,38297,0,1,0
21594,20,44055,0,1,4
21595,20,16498,0,1,11
21596,20,40902,0,1,0
21597,20,16524,0,1,10
21598,20,40356,0,1,0
21599,20,32899,0,1,4
21600,20,481,0,1,224
21601,20,41380,7,2,12
21602,20,1051,4,2,4
21603,20,9919,7,2,25
21604,20,33506,6,2,12
21605,20,36882,9,2,13
21606,20,40507,8,2,12
21607,20,34572,10,2,170
21608,20,39523,7,2,12
21609,20,15037,8,2,4
21610,20,37597,7,2,13
21611,20,16592,8,2,13
21612,20,6880,6,2,12
21613,20,34497,6,2,12
21614,20,28223,9,2,12
21615,20,38145,8,2,12
21616,20,850,7,2,13
21617,20,41710,9,2,13
21618,20,39533,8,2,11
21619,20,38830,7,2,12
21620,20,31859,4,2,12
21621,20,38909,5,2,13
21622,20,37744,7,2,12
21623,20,37210,7,2,12
21624,20,41623,7,2,10
21625,20,34012,8,2,12
21626,20,35203,8,2,12
21627,20,49438,9,2,12
21628,20,38790,9,2,12
21629,20,40748,8,2,24
21630,20,40221,9,2,13
21631,20,41312,8,2,12
21632,20,32686,8,2,12
21633,20,42072,7,2,12
21634,20,36407,8,2,12
21635,20,22535,8,2,24
21636,20,30831,2,2,10
21637,20,32937,2,2,10
21638,20,28623,5,2,12
21639,20,37984,8,2,24
21640,20,51064,7,2,12
21641,20,4898,7,2,24
21642,20,33605,7,2,20
21643,20,21105,7,2,10
21644,20,33003,6,2,12
21645,20,9756,7,2,12
21646,20,35062,8,2,24
21647,20,39196,9,2,23
21648,20,41402,9,2,21
21649,20,40571,6,2,12
21650,20,40496,8,2,13
21651,20,40397,9,2,12
21652,20,35828,10,2,12
21653,20,32182,6,2,12
21654,20,37510,6,2,13
21655,20,20,8,2,220
21656,20,36038,8,2,10
21657,20,19815,8,2,12
21658,20,30276,7,2,12
21659,20,34134,7,2,12
21660,20,853,8,2,26
21661,20,32951,7,2,12
21662,20,48414,7,2,12
21663,20,48761,8,2,12
21664,20,42826,8,2,12
21665,20,47790,8,2,12
21666,20,48415,8,2,12
21667,20,47161,8,2,12
21668,20,38659,6,2,12
21669,20,33433,8,2,12
21670,20,40586,7,2,12
21671,20,47159,7,2,12
21672,20,37430,7,2,24
21673,20,32673,9,2,12
21674,20,37393,6,2,12
21675,20,32995,6,2,12
21676,20,530,0,3,21
21677,20,232,0,3,17
21678,20,22043,0,3,97
21679,20,20583,0,3,18
21680,20,39468,0,3,8
21681,20,11061,0,3,79
21682,20,34933,0,3,5
21683,20,50172,6,3,6
21684,20,1735,0,3,112
21685,20,20507,0,3,11
21686,20,33046,0,4,0
21687,20,35928,0,4,1
21688,20,38691,0,4,2
21689,20,39063,0,4,6
21690,20,35222,0,4,4
21691,20,34280,0,4,6
21692,20,18679,0,4,2
21693,20,30307,0,4,1
21694,20,39535,0,4,0
21695,20,23755,0,4,0
21696,20,30016,0,4,3
21697,20,44961,0,4,11
21698,20,28497,0,4,2
21699,20,37779,0,4,0
21700,20,49520,0,6,0
21701,20,34051,0,6,0
21702,20,49979,0,6,0
21703,20,11111,0,6,0
21704,20,49052,0,6,0
21705,20,38572,0,6,0
21706,20,32827,0,6,0
21707,20,37716,0,6,0
21708,20,10490,0,6,0
21709,20,31043,0,6,0
21710,20,44511,0,6,0
21711,20,28999,0,6,0
21712,20,34382,0,6,0
21713,20,20031,0,6,0
21714,20,40056,0,6,0
21715,20,33988,0,6,0
21716,20,38668,0,6,0
21717,20,37105,0,6,0
21718,20,23251,0,6,0
21719,20,32648,0,6,0
21720,20,39586,0,6,0
21721,20,777,0,6,0
21722,20,33654,0,6,12
21723,20,37972,0,6,0
21724,20,49220,0,6,0
21725,20,36124,0,6,0
21726,20,39534,0,6,0
21727,20,26441,0,6,0
21728,20,52635,0,6,0
21729,20,31798,0,6,0
21730,20,35241,0,6,0
21731,20,34712,0,6,0
21732,20,49776,0,6,0
21733,20,15315,0,6,0
21734,20,2246,0,6,0
21735,20,31404,0,6,0
21736,20,11933,0,6,0
21737,20,32729,0,6,0
21738,20,8769,0,6,0
21739,20,24705,0,6,0
21740,20,24211,0,6,0
21741,20,45560,0,6,0
21742,20,50461,0,6,0
21743,20,32262,0,6,0
21744,20,32542,0,6,0
21745,20,44387,0,6,0
21746,20,34839,0,6,0
21747,20,11751,0,6,0
21748,20,339,0,6,0
21749,20,50421,0,6,0
21750,20,29786,0,6,0
21751,20,51098,0,6,0
21752,20,42923,0,6,0
21753,20,40730,0,6,0
21754,20,25157,0,6,0
21755,20,38573,0,6,0
21756,20,10321,0,6,0
21757,20,46118,0,6,0
21758,20,43299,0,6,0
21759,20,28677,0,6,0
21760,20,26165,0,6,0
21761,21,38101,9,2,12
21762,21,39783,9,2,12
21763,21,48548,9,2,1
21764,21,25397,5,2,12
21765,21,22199,8,2,24
21766,21,41433,9,2,12
21767,21,22147,9,2,13
21768,21,6547,10,2,13
21769,21,9062,9,2,2
21770,21,9989,9,2,11
21771,21,24833,10,2,22
21772,21,30654,10,2,25
21773,21,36882,6,2,13
21774,21,7674,9,2,25
21775,21,10030,9,2,25
21776,21,12365,10,2,25
21777,21,20787,6,2,13
21778,21,34572,9,2,170
21779,21,11633,8,2,10
21780,21,40060,8,2,12
21781,21,31043,10,2,12
21782,21,31964,8,2,13
21783,21,33486,8,2,25
21784,21,36456,8,2,25
21785,21,38408,9,2,25
21786,21,41587,7,2,25
21787,21,36896,9,2,1
21788,21,39565,8,2,1
21789,21,38186,8,2,13
21790,21,40004,8,2,13
21791,21,14345,7,2,12
21792,21,31478,9,2,12
21793,21,32867,9,2,12
21794,21,38003,10,2,12
21795,21,28999,9,2,13
21796,21,40960,7,2,12
21797,21,1575,10,2,25
21798,21,35849,5,2,24
21799,21,6880,9,2,12
21800,21,34497,5,2,12
21801,21,1535,10,2,37
21802,21,40056,8,2,12
21803,21,16512,7,2,13
21804,21,28121,8,2,13
21805,21,37347,8,2,12
21806,21,40454,7,2,12
21807,21,42192,9,2,25
21808,21,38671,9,2,24
21809,21,40956,9,2,24
21810,21,356,8,2,24
21811,21,22297,9,2,12
21812,21,28701,10,2,13
21813,21,10087,8,2,13
21814,21,11741,9,2,12
21815,21,18507,9,2,12
21816,21,36704,9,2,12
21817,21,22265,9,2,13
21818,21,41025,8,2,20
21819,21,30544,6,2,12
